"","loan_status","loan_amnt","int_rate","grade","emp_length","home_ownership","annual_inc","age","emp_cat","ir_cat"
"24668",0,3000,12.53,"B",10,"RENT",64680,37,"8+","11-13.5"
"24669",0,5000,12.87,"C",0,"RENT",39996,25,"0-2","11-13.5"
"24670",1,8000,18.43,"F",3,"RENT",38698,23,"2-4","13.5+"
"24671",0,9000,12.53,"B",2,"RENT",40000,28,"0-2","11-13.5"
"24672",0,1000,7.74,"A",2,"RENT",29000,26,"0-2","0-8"
"24673",0,1000,7.4,"A",4,"MORTGAGE",69000,22,"2-4","0-8"
"24674",0,10000,13.57,"C",14,"MORTGAGE",97000,22,"8+","13.5+"
"24675",0,2800,14.96,"D",13,"MORTGAGE",89000,27,"8+","13.5+"
"24676",0,10000,16.35,"E",2,"MORTGAGE",77000,36,"0-2","13.5+"
"24677",0,2400,7.4,"A",2,"RENT",66000,22,"0-2","0-8"
"24678",0,6000,12.87,"C",7,"RENT",80000,36,"4-8","11-13.5"
"24679",0,2500,14.96,"D",28,"RENT",59000,23,"8+","13.5+"
"24680",0,3000,8.94,"A",4,"MORTGAGE",83957,26,"2-4","8-11"
"24681",0,12000,14.61,"D",0,"RENT",1e+05,23,"0-2","13.5+"
"24682",1,6000,NA,"A",4,"RENT",40000,22,"2-4","Missing"
"24683",0,12000,14.26,"C",0,"RENT",56000,24,"0-2","13.5+"
"24684",0,6000,14.96,"D",4,"RENT",52000,25,"2-4","13.5+"
"24685",1,4200,14.26,"C",18,"RENT",61512,27,"8+","13.5+"
"24686",0,7500,12.18,"B",7,"RENT",67000,25,"4-8","11-13.5"
"24687",0,12700,NA,"A",0,"RENT",70000,23,"0-2","Missing"
"24688",0,3800,14.26,"C",1,"RENT",108000,23,"0-2","13.5+"
"24689",0,9925,11.48,"B",4,"MORTGAGE",45000,23,"2-4","11-13.5"
"24690",0,5000,8.59,"A",2,"RENT",20000,30,"0-2","8-11"
"24691",0,20000,12.53,"B",2,"MORTGAGE",111262,25,"0-2","11-13.5"
"24692",1,15850,16.35,"E",17,"RENT",56000,24,"8+","13.5+"
"24693",0,4000,13.22,"C",0,"RENT",50000,35,"0-2","11-13.5"
"24694",0,5000,12.18,"B",2,"MORTGAGE",27000,22,"0-2","11-13.5"
"24695",0,6000,13.57,"C",0,"RENT",57996,35,"0-2","13.5+"
"24696",0,3200,14.96,"D",2,"RENT",57500,29,"0-2","13.5+"
"24697",0,10000,8.59,"A",0,"RENT",36000,23,"0-2","8-11"
"24698",0,3200,13.22,"C",3,"MORTGAGE",90000,26,"2-4","11-13.5"
"24699",1,8000,11.14,"B",0,"RENT",21340,35,"0-2","11-13.5"
"24700",0,8000,13.92,"C",15,"MORTGAGE",75000,26,"8+","13.5+"
"24701",1,6000,11.48,"B",1,"RENT",56000,23,"0-2","11-13.5"
"24702",1,20000,14.26,"C",1,"MORTGAGE",90000,31,"0-2","13.5+"
"24703",0,12000,8.94,"A",1,"MORTGAGE",60000,40,"0-2","8-11"
"24704",1,5075,11.48,"B",0,"RENT",20000,36,"0-2","11-13.5"
"24705",0,20000,13.92,"C",4,"MORTGAGE",85000,25,"2-4","13.5+"
"24706",0,1000,11.83,"B",2,"MORTGAGE",51000,36,"0-2","11-13.5"
"24707",0,15000,13.22,"C",1,"RENT",50000,37,"0-2","11-13.5"
"24708",0,13475,8.94,"A",22,"MORTGAGE",76500,29,"8+","8-11"
"24709",0,6600,11.14,"B",2,"RENT",40200,27,"0-2","11-13.5"
"24710",0,2000,14.26,"C",5,"RENT",30123,36,"4-8","13.5+"
"24711",0,16000,NA,"A",20,"MORTGAGE",120000,24,"8+","Missing"
"24712",0,10000,8.94,"A",6,"RENT",55000,24,"4-8","8-11"
"24713",0,4600,8.59,"A",9,"RENT",51996,21,"8+","8-11"
"24714",0,4000,8.59,"A",2,"RENT",24000,24,"0-2","8-11"
"24715",0,15000,11.83,"B",6,"MORTGAGE",233000,40,"4-8","11-13.5"
"24716",0,3500,16,"D",0,"RENT",27000,58,"0-2","13.5+"
"24717",0,3000,7.74,"A",11,"MORTGAGE",111996,34,"8+","0-8"
"24718",0,5000,12.18,"B",1,"RENT",67500,26,"0-2","11-13.5"
"24719",0,8000,13.57,"C",6,"RENT",132640,30,"4-8","13.5+"
"24720",0,10000,8.94,"A",1,"RENT",62000,23,"0-2","8-11"
"24721",0,2200,7.4,"A",6,"MORTGAGE",58000,24,"4-8","0-8"
"24722",0,7000,12.87,"C",0,"RENT",50000,41,"0-2","11-13.5"
"24723",0,11000,8.59,"A",11,"RENT",26000,39,"8+","8-11"
"24724",0,13000,12.87,"C",10,"RENT",43000,22,"8+","11-13.5"
"24725",0,10000,8.94,"A",0,"MORTGAGE",54996,25,"0-2","8-11"
"24726",0,12000,12.53,"B",6,"RENT",78000,25,"4-8","11-13.5"
"24727",0,5000,11.83,"B",8,"RENT",113800,33,"4-8","11-13.5"
"24728",0,5000,7.74,"A",5,"MORTGAGE",56004,27,"4-8","0-8"
"24729",0,20000,13.22,"C",8,"RENT",76464,36,"4-8","11-13.5"
"24730",1,9600,8.94,"A",0,"RENT",85000,22,"0-2","8-11"
"24731",0,2500,11.14,"B",6,"RENT",54924,28,"4-8","11-13.5"
"24732",0,5000,13.92,"C",2,"OWN",15000,36,"0-2","13.5+"
"24733",0,15000,18.43,"F",23,"MORTGAGE",35000,23,"8+","13.5+"
"24734",0,3500,8.59,"A",0,"RENT",58000,26,"0-2","8-11"
"24735",0,8000,13.22,"C",5,"MORTGAGE",78000,24,"4-8","11-13.5"
"24736",0,20000,NA,"C",21,"MORTGAGE",64000,31,"8+","Missing"
"24737",0,7500,11.14,"B",3,"OWN",30000,26,"2-4","11-13.5"
"24738",0,2000,7.4,"A",11,"MORTGAGE",70000,31,"8+","0-8"
"24739",0,9000,8.94,"A",3,"RENT",50760,26,"2-4","8-11"
"24740",0,6000,NA,"B",11,"RENT",45000,24,"8+","Missing"
"24741",1,4000,11.14,"B",0,"MORTGAGE",60000,22,"0-2","11-13.5"
"24742",0,1500,8.94,"A",1,"RENT",31000,23,"0-2","8-11"
"24743",0,3000,7.4,"A",9,"MORTGAGE",48000,30,"8+","0-8"
"24744",0,10400,NA,"E",9,"RENT",35004,24,"8+","Missing"
"24745",0,3200,11.83,"B",2,"RENT",54731,24,"0-2","11-13.5"
"24746",0,4000,7.4,"A",3,"OWN",19000,25,"2-4","0-8"
"24747",0,20000,16.35,"E",4,"MORTGAGE",98240,36,"2-4","13.5+"
"24748",0,12000,14.26,"C",16,"OTHER",42000,21,"8+","13.5+"
"24749",0,4800,13.92,"C",7,"RENT",56000,30,"4-8","13.5+"
"24750",0,6000,11.83,"B",3,"RENT",24996,21,"2-4","11-13.5"
"24751",0,1200,14.26,"C",2,"OWN",50000,33,"0-2","13.5+"
"24752",0,12800,11.83,"B",8,"MORTGAGE",105000,22,"4-8","11-13.5"
"24753",0,10000,12.18,"B",3,"RENT",60000,21,"2-4","11-13.5"
"24754",0,20000,14.61,"D",9,"MORTGAGE",84000,33,"8+","13.5+"
"24755",0,6000,7.4,"A",2,"MORTGAGE",110000,31,"0-2","0-8"
"24756",0,10000,17.04,"E",3,"RENT",120000,30,"2-4","13.5+"
"24757",1,3500,8.59,"A",2,"RENT",12996,22,"0-2","8-11"
"24758",0,5175,18.43,"F",0,"RENT",25000,28,"0-2","13.5+"
"24759",0,15000,16,"D",15,"OWN",42996,40,"8+","13.5+"
"24760",0,6500,8.59,"A",0,"MORTGAGE",83500,26,"0-2","8-11"
"24761",1,5000,13.92,"C",11,"RENT",73000,25,"8+","13.5+"
"24762",0,16000,16.35,"E",1,"RENT",80000,23,"0-2","13.5+"
"24763",1,1500,12.18,"B",5,"RENT",18000,21,"4-8","11-13.5"
"24764",0,9800,NA,"A",10,"MORTGAGE",75000,28,"8+","Missing"
"24765",0,20000,11.83,"B",2,"RENT",75000,55,"0-2","11-13.5"
"24766",0,5375,8.94,"A",7,"MORTGAGE",139913,28,"4-8","8-11"
"24767",0,12800,11.83,"B",0,"OTHER",35000,23,"0-2","11-13.5"
"24768",0,20000,11.48,"B",5,"RENT",50950,25,"4-8","11-13.5"
"24769",0,10000,8.59,"A",4,"OWN",87000,22,"2-4","8-11"
"24770",0,4000,11.48,"B",8,"RENT",45204,29,"4-8","11-13.5"
"24771",0,5000,11.14,"B",0,"RENT",30000,24,"0-2","11-13.5"
"24772",0,11225,11.14,"B",2,"MORTGAGE",53590,29,"0-2","11-13.5"
"24773",0,3600,NA,"B",4,"MORTGAGE",20004,26,"2-4","Missing"
"24774",0,8400,8.94,"A",17,"RENT",55000,26,"8+","8-11"
"24775",0,20000,14.26,"C",16,"RENT",80004,25,"8+","13.5+"
"24776",0,10000,11.14,"B",2,"MORTGAGE",26004,26,"0-2","11-13.5"
"24777",0,14400,12.53,"B",0,"RENT",75000,39,"0-2","11-13.5"
"24778",0,10400,8.94,"A",4,"MORTGAGE",37000,26,"2-4","8-11"
"24779",0,10000,13.22,"C",0,"RENT",48000,39,"0-2","11-13.5"
"24780",0,20000,12.18,"B",1,"MORTGAGE",157200,26,"0-2","11-13.5"
"24781",0,6000,8.59,"A",2,"MORTGAGE",52000,44,"0-2","8-11"
"24782",0,12000,11.14,"B",5,"MORTGAGE",85000,24,"4-8","11-13.5"
"24783",0,17500,12.87,"C",1,"RENT",120000,29,"0-2","11-13.5"
"24784",0,2200,12.53,"B",4,"RENT",27500,25,"2-4","11-13.5"
"24785",0,5000,7.4,"A",11,"OWN",85800,34,"8+","0-8"
"24786",0,2000,16,"D",4,"MORTGAGE",79000,28,"2-4","13.5+"
"24787",1,20000,NA,"C",3,"RENT",108901,25,"2-4","Missing"
"24788",0,10000,7.74,"A",3,"RENT",54996,31,"2-4","0-8"
"24789",0,10000,11.14,"B",2,"MORTGAGE",21600,21,"0-2","11-13.5"
"24790",0,7550,14.61,"D",0,"RENT",21324,36,"0-2","13.5+"
"24791",0,6700,15.31,"D",0,"RENT",27600,22,"0-2","13.5+"
"24792",0,9500,16.35,"E",4,"RENT",64000,38,"2-4","13.5+"
"24793",0,3000,8.94,"A",2,"OWN",20000,24,"0-2","8-11"
"24794",0,11000,8.94,"A",11,"RENT",116000,23,"8+","8-11"
"24795",0,11000,8.94,"A",9,"RENT",43000,24,"8+","8-11"
"24796",0,3600,11.83,"B",1,"MORTGAGE",121000,25,"0-2","11-13.5"
"24797",0,15000,12.87,"C",1,"RENT",56000,24,"0-2","11-13.5"
"24798",0,10000,12.18,"B",2,"MORTGAGE",102000,28,"0-2","11-13.5"
"24799",0,5000,12.18,"B",1,"RENT",53500,26,"0-2","11-13.5"
"24800",0,2000,7.74,"A",1,"RENT",51000,27,"0-2","0-8"
"24801",0,20000,NA,"C",4,"RENT",1e+05,33,"2-4","Missing"
"24802",0,9000,8.94,"A",12,"MORTGAGE",54000,26,"8+","8-11"
"24803",0,16000,11.83,"B",7,"MORTGAGE",41196,23,"4-8","11-13.5"
"24804",0,16000,12.87,"C",1,"MORTGAGE",52000,21,"0-2","11-13.5"
"24805",0,13200,12.53,"B",2,"RENT",46596,25,"0-2","11-13.5"
"24806",1,12000,12.53,"B",12,"MORTGAGE",60000,25,"8+","11-13.5"
"24807",0,12000,8.94,"A",2,"MORTGAGE",56628,30,"0-2","8-11"
"24808",0,20000,NA,"B",0,"RENT",129000,32,"0-2","Missing"
"24809",0,4500,NA,"E",1,"MORTGAGE",75000,23,"0-2","Missing"
"24810",0,10000,14.26,"C",2,"MORTGAGE",94500,27,"0-2","13.5+"
"24811",0,4575,11.48,"B",3,"RENT",17000,31,"2-4","11-13.5"
"24812",0,2400,8.94,"A",9,"RENT",22790,23,"8+","8-11"
"24813",0,5000,13.22,"C",4,"RENT",39500,38,"2-4","11-13.5"
"24814",0,20000,16.7,"E",2,"MORTGAGE",90000,27,"0-2","13.5+"
"24815",0,11750,15.31,"D",1,"RENT",50004,27,"0-2","13.5+"
"24816",1,8000,13.92,"C",0,"MORTGAGE",37732.83,35,"0-2","13.5+"
"24817",0,12000,NA,"B",1,"MORTGAGE",50000,40,"0-2","Missing"
"24818",0,4000,12.53,"B",4,"RENT",55000,23,"2-4","11-13.5"
"24819",0,20000,14.61,"D",2,"MORTGAGE",115000,41,"0-2","13.5+"
"24820",0,10000,7.74,"A",2,"MORTGAGE",37000,23,"0-2","0-8"
"24821",0,10000,8.94,"A",3,"MORTGAGE",117000,37,"2-4","8-11"
"24822",0,6775,8.59,"A",13,"MORTGAGE",116004,31,"8+","8-11"
"24823",0,9600,12.87,"C",4,"MORTGAGE",115000,27,"2-4","11-13.5"
"24824",0,7000,8.59,"A",2,"RENT",40000,28,"0-2","8-11"
"24825",0,1600,13.92,"C",9,"MORTGAGE",72000,37,"8+","13.5+"
"24826",0,9000,13.22,"C",9,"RENT",90900,25,"8+","11-13.5"
"24827",0,9000,12.87,"C",0,"RENT",67092,30,"0-2","11-13.5"
"24828",0,1500,14.61,"D",1,"RENT",48000,26,"0-2","13.5+"
"24829",0,8800,11.48,"B",4,"MORTGAGE",36996,27,"2-4","11-13.5"
"24830",0,20000,NA,"E",1,"RENT",180000,31,"0-2","Missing"
"24831",0,17800,16.35,"E",1,"RENT",85000,23,"0-2","13.5+"
"24832",0,12000,11.83,"B",17,"MORTGAGE",91234.2,22,"8+","11-13.5"
"24833",0,2500,13.22,"C",1,"MORTGAGE",90000,22,"0-2","11-13.5"
"24834",0,8500,8.94,"A",4,"MORTGAGE",51000,24,"2-4","8-11"
"24835",0,5000,NA,"B",0,"RENT",20004,37,"0-2","Missing"
"24836",0,8000,7.74,"A",0,"RENT",50000,24,"0-2","0-8"
"24837",0,15000,11.48,"B",14,"MORTGAGE",115000,24,"8+","11-13.5"
"24838",0,2500,12.53,"B",2,"MORTGAGE",57996,22,"0-2","11-13.5"
"24839",0,6000,19.13,"F",4,"RENT",68250,22,"2-4","13.5+"
"24840",0,7000,7.74,"A",4,"RENT",30000,25,"2-4","0-8"
"24841",0,6000,8.59,"A",4,"RENT",54000,25,"2-4","8-11"
"24842",0,12000,15.31,"D",2,"RENT",73558,25,"0-2","13.5+"
"24843",0,5000,11.48,"B",0,"MORTGAGE",105000,25,"0-2","11-13.5"
"24844",0,4500,11.83,"B",24,"MORTGAGE",56000,23,"8+","11-13.5"
"24845",0,6000,8.59,"A",32,"RENT",57996,42,"8+","8-11"
"24846",0,7000,14.96,"D",9,"RENT",47000,21,"8+","13.5+"
"24847",0,10000,14.61,"D",0,"RENT",30000,24,"0-2","13.5+"
"24848",0,2000,11.14,"B",2,"RENT",37000,23,"0-2","11-13.5"
"24849",0,8000,15.31,"D",3,"RENT",97000,24,"2-4","13.5+"
"24850",0,14400,11.14,"B",7,"RENT",65000,28,"4-8","11-13.5"
"24851",0,15000,14.96,"D",1,"MORTGAGE",171996,34,"0-2","13.5+"
"24852",0,6000,17.04,"E",0,"RENT",50000,37,"0-2","13.5+"
"24853",0,9800,8.59,"A",7,"RENT",48000,27,"4-8","8-11"
"24854",0,13200,11.48,"B",5,"MORTGAGE",42200,28,"4-8","11-13.5"
"24855",0,8000,11.14,"B",4,"MORTGAGE",55000,33,"2-4","11-13.5"
"24856",0,12000,NA,"B",2,"MORTGAGE",62000,26,"0-2","Missing"
"24857",0,15000,11.48,"B",5,"MORTGAGE",150000,56,"4-8","11-13.5"
"24858",0,20000,13.22,"C",11,"MORTGAGE",72893,25,"8+","11-13.5"
"24859",0,3500,8.94,"A",0,"OWN",28000,44,"0-2","8-11"
"24860",0,13000,11.83,"B",1,"RENT",37800,27,"0-2","11-13.5"
"24861",1,14075,NA,"B",2,"RENT",27996,21,"0-2","Missing"
"24862",0,20000,13.57,"C",3,"MORTGAGE",72000,24,"2-4","13.5+"
"24863",1,7000,17.04,"E",0,"RENT",40000,24,"0-2","13.5+"
"24864",0,20000,11.83,"B",1,"RENT",54000,23,"0-2","11-13.5"
"24865",0,19000,13.92,"C",10,"OWN",85000,27,"8+","13.5+"
"24866",0,20000,11.48,"B",0,"MORTGAGE",2e+05,38,"0-2","11-13.5"
"24867",0,19000,11.14,"B",12,"RENT",65412,35,"8+","11-13.5"
"24868",0,15000,12.18,"B",10,"MORTGAGE",78408,31,"8+","11-13.5"
"24869",0,3000,8.59,"A",5,"MORTGAGE",50004,46,"4-8","8-11"
"24870",0,4000,11.83,"B",1,"RENT",60000,23,"0-2","11-13.5"
"24871",0,6000,12.53,"B",3,"MORTGAGE",36000,22,"2-4","11-13.5"
"24872",0,20000,13.92,"C",11,"RENT",79701,28,"8+","13.5+"
"24873",0,14000,8.59,"A",6,"RENT",62004,24,"4-8","8-11"
"24874",0,8500,NA,"B",4,"MORTGAGE",81400,22,"2-4","Missing"
"24875",0,7500,7.74,"A",7,"MORTGAGE",28000,48,"4-8","0-8"
"24876",1,4000,8.94,"A",4,"RENT",65000,30,"2-4","8-11"
"24877",0,20000,17.04,"E",1,"RENT",60000,24,"0-2","13.5+"
"24878",0,7500,12.18,"B",6,"MORTGAGE",80000,31,"4-8","11-13.5"
"24879",1,18000,12.18,"B",6,"RENT",44000,24,"4-8","11-13.5"
"24880",0,2000,13.22,"C",0,"RENT",4000,41,"0-2","11-13.5"
"24881",0,5500,14.61,"D",4,"MORTGAGE",78792,22,"2-4","13.5+"
"24882",0,9000,8.94,"A",9,"MORTGAGE",120000,31,"8+","8-11"
"24883",0,2500,17.04,"E",17,"MORTGAGE",69736,36,"8+","13.5+"
"24884",0,4200,NA,"C",2,"RENT",19000,21,"0-2","Missing"
"24885",0,20000,11.48,"B",0,"MORTGAGE",50000,22,"0-2","11-13.5"
"24886",0,10000,8.94,"A",13,"MORTGAGE",75000,26,"8+","8-11"
"24887",0,4000,7.74,"A",4,"RENT",34000,32,"2-4","0-8"
"24888",0,4900,NA,"B",2,"RENT",54096,23,"0-2","Missing"
"24889",0,20000,NA,"E",16,"RENT",45000,24,"8+","Missing"
"24890",0,12000,8.94,"A",7,"MORTGAGE",110000,24,"4-8","8-11"
"24891",1,20000,11.83,"B",1,"RENT",85000,29,"0-2","11-13.5"
"24892",0,12000,8.94,"A",4,"MORTGAGE",125000,34,"2-4","8-11"
"24893",1,20000,13.22,"C",6,"RENT",105000,23,"4-8","11-13.5"
"24894",0,20000,14.61,"D",2,"MORTGAGE",1e+05,29,"0-2","13.5+"
"24895",0,10000,11.48,"B",9,"MORTGAGE",75000,29,"8+","11-13.5"
"24896",0,10500,8.94,"A",2,"MORTGAGE",30000,28,"0-2","8-11"
"24897",0,10000,18.43,"F",3,"OWN",85000,37,"2-4","13.5+"
"24898",0,4000,16,"D",2,"RENT",67000,23,"0-2","13.5+"
"24899",0,10000,16,"D",3,"RENT",66847.3,36,"2-4","13.5+"
"24900",1,10250,11.48,"B",4,"MORTGAGE",80000,36,"2-4","11-13.5"
"24901",0,7000,7.74,"A",0,"RENT",180000,33,"0-2","0-8"
"24902",0,10000,NA,"A",14,"RENT",62000,22,"8+","Missing"
"24903",0,5500,8.59,"A",1,"RENT",42312,30,"0-2","8-11"
"24904",0,15850,14.26,"C",8,"MORTGAGE",50000,49,"4-8","13.5+"
"24905",0,9000,11.14,"B",9,"RENT",72000,33,"8+","11-13.5"
"24906",0,15000,15.65,"D",13,"MORTGAGE",322400,39,"8+","13.5+"
"24907",0,20000,16.7,"E",12,"MORTGAGE",62000,24,"8+","13.5+"
"24908",0,5000,13.57,"C",8,"RENT",50532,35,"4-8","13.5+"
"24909",1,10000,8.94,"A",8,"MORTGAGE",180000,30,"4-8","8-11"
"24910",0,7000,11.83,"B",0,"RENT",65000,24,"0-2","11-13.5"
"24911",0,5000,11.14,"B",1,"RENT",30000,36,"0-2","11-13.5"
"24912",0,6000,8.94,"A",5,"MORTGAGE",60000,27,"4-8","8-11"
"24913",0,12000,13.92,"C",2,"RENT",60000,27,"0-2","13.5+"
"24914",1,20000,12.53,"B",5,"MORTGAGE",124000,26,"4-8","11-13.5"
"24915",0,20000,11.48,"B",7,"MORTGAGE",250000,32,"4-8","11-13.5"
"24916",0,12000,12.53,"B",6,"RENT",74000,23,"4-8","11-13.5"
"24917",0,6125,7.74,"A",0,"RENT",75400,52,"0-2","0-8"
"24918",0,2800,7.4,"A",1,"RENT",8000,21,"0-2","0-8"
"24919",1,15600,12.53,"B",2,"MORTGAGE",84996,31,"0-2","11-13.5"
"24920",0,13300,16,"D",7,"RENT",39875,24,"4-8","13.5+"
"24921",0,6700,14.26,"C",2,"MORTGAGE",31200,24,"0-2","13.5+"
"24922",1,20000,17.04,"E",9,"RENT",186462,36,"8+","13.5+"
"24923",0,10000,13.22,"C",2,"RENT",32000,22,"0-2","11-13.5"
"24924",1,15000,12.18,"B",5,"RENT",91000,25,"4-8","11-13.5"
"24925",0,6500,NA,"D",3,"RENT",40100,26,"2-4","Missing"
"24926",0,12000,8.94,"A",19,"MORTGAGE",1e+05,25,"8+","8-11"
"24927",0,6200,13.92,"C",1,"RENT",42500,23,"0-2","13.5+"
"24928",0,10000,8.59,"A",13,"MORTGAGE",122004,32,"8+","8-11"
"24929",0,4700,13.92,"C",5,"MORTGAGE",27500,38,"4-8","13.5+"
"24930",0,4500,NA,"A",8,"RENT",86854,24,"4-8","Missing"
"24931",0,4200,NA,"B",2,"RENT",65000,25,"0-2","Missing"
"24932",0,1600,14.26,"C",1,"RENT",48000,22,"0-2","13.5+"
"24933",1,5000,14.61,"D",5,"MORTGAGE",95000,23,"4-8","13.5+"
"24934",0,3600,8.59,"A",1,"RENT",40000,29,"0-2","8-11"
"24935",0,20000,11.48,"B",6,"RENT",71874,28,"4-8","11-13.5"
"24936",0,20000,NA,"D",7,"MORTGAGE",125000,27,"4-8","Missing"
"24937",0,7000,7.74,"A",18,"MORTGAGE",47500,24,"8+","0-8"
"24938",1,3000,16,"D",1,"OWN",22000,24,"0-2","13.5+"
"24939",0,15000,11.83,"B",5,"RENT",31200,28,"4-8","11-13.5"
"24940",0,10000,7.74,"A",16,"MORTGAGE",48000,26,"8+","0-8"
"24941",0,8000,13.57,"C",0,"RENT",72000,29,"0-2","13.5+"
"24942",0,20000,NA,"B",1,"MORTGAGE",90000,26,"0-2","Missing"
"24943",0,6000,12.53,"B",3,"RENT",125000,26,"2-4","11-13.5"
"24944",0,20000,NA,"B",5,"RENT",50004,27,"4-8","Missing"
"24945",0,12500,8.59,"A",14,"MORTGAGE",135996,28,"8+","8-11"
"24946",0,20000,13.22,"C",9,"MORTGAGE",85000,23,"8+","11-13.5"
"24947",0,19800,11.48,"B",13,"RENT",116000,26,"8+","11-13.5"
"24948",0,6500,16.35,"E",0,"RENT",21840,27,"0-2","13.5+"
"24949",0,1000,14.96,"D",1,"RENT",37000,23,"0-2","13.5+"
"24950",0,15000,12.18,"B",4,"RENT",52000,25,"2-4","11-13.5"
"24951",0,12300,12.53,"B",1,"MORTGAGE",31200,27,"0-2","11-13.5"
"24952",0,10000,12.87,"C",4,"MORTGAGE",1e+05,23,"2-4","11-13.5"
"24953",0,2000,8.59,"A",13,"MORTGAGE",188004,20,"8+","8-11"
"24954",0,5000,7.74,"A",8,"MORTGAGE",39500,29,"4-8","0-8"
"24955",0,4500,NA,"A",4,"MORTGAGE",1e+05,32,"2-4","Missing"
"24956",0,17500,11.83,"B",3,"MORTGAGE",78948,26,"2-4","11-13.5"
"24957",0,18500,12.87,"C",3,"RENT",145000,26,"2-4","11-13.5"
"24958",0,12000,11.48,"B",28,"OWN",57300,29,"8+","11-13.5"
"24959",0,20000,13.22,"C",11,"RENT",90000,32,"8+","11-13.5"
"24960",0,9000,7.74,"A",0,"MORTGAGE",130008,23,"0-2","0-8"
"24961",0,4500,7.74,"A",2,"RENT",44004,26,"0-2","0-8"
"24962",0,7600,7.74,"A",1,"RENT",44208,30,"0-2","0-8"
"24963",0,13000,8.59,"A",3,"MORTGAGE",56004,26,"2-4","8-11"
"24964",0,10400,12.53,"B",2,"RENT",41004,23,"0-2","11-13.5"
"24965",0,5000,13.22,"C",1,"RENT",36000,23,"0-2","11-13.5"
"24966",0,12000,8.94,"A",2,"OWN",39996,25,"0-2","8-11"
"24967",0,12000,12.18,"B",1,"MORTGAGE",90000,23,"0-2","11-13.5"
"24968",0,1000,14.61,"D",22,"MORTGAGE",42588,21,"8+","13.5+"
"24969",0,5000,11.14,"B",3,"OTHER",60000,25,"2-4","11-13.5"
"24970",0,12500,8.94,"A",4,"RENT",42000,21,"2-4","8-11"
"24971",0,15250,15.31,"D",3,"MORTGAGE",160000,21,"2-4","13.5+"
"24972",0,10000,8.59,"A",2,"RENT",39996,21,"0-2","8-11"
"24973",0,10000,8.94,"A",1,"MORTGAGE",122000,25,"0-2","8-11"
"24974",0,5000,12.53,"B",2,"RENT",19200,27,"0-2","11-13.5"
"24975",1,10500,13.92,"C",2,"OWN",70500,23,"0-2","13.5+"
"24976",1,14000,14.26,"C",4,"RENT",110000,24,"2-4","13.5+"
"24977",0,6000,13.57,"C",0,"MORTGAGE",30000,24,"0-2","13.5+"
"24978",0,20000,13.92,"C",1,"RENT",45000,22,"0-2","13.5+"
"24979",0,5000,14.26,"C",0,"OWN",50004,22,"0-2","13.5+"
"24980",0,20000,NA,"D",1,"MORTGAGE",101000,27,"0-2","Missing"
"24981",0,5000,16.35,"E",5,"RENT",83100,24,"4-8","13.5+"
"24982",0,15000,11.14,"B",15,"MORTGAGE",66000,30,"8+","11-13.5"
"24983",0,5200,13.92,"C",0,"RENT",35000,23,"0-2","13.5+"
"24984",1,6500,15.65,"D",4,"RENT",42500,34,"2-4","13.5+"
"24985",0,9000,11.83,"B",1,"MORTGAGE",70000,24,"0-2","11-13.5"
"24986",0,7500,11.48,"B",1,"RENT",56400,31,"0-2","11-13.5"
"24987",0,1000,12.53,"B",6,"MORTGAGE",26650,24,"4-8","11-13.5"
"24988",0,12000,13.57,"C",3,"RENT",52000,22,"2-4","13.5+"
"24989",0,8000,11.14,"B",3,"RENT",62000,24,"2-4","11-13.5"
"24990",0,20000,NA,"D",6,"RENT",78000,24,"4-8","Missing"
"24991",0,4000,11.83,"B",15,"RENT",45000,24,"8+","11-13.5"
"24992",0,7200,13.22,"C",1,"RENT",40000,27,"0-2","11-13.5"
"24993",0,20000,16,"D",2,"RENT",60000,27,"0-2","13.5+"
"24994",0,10800,13.57,"C",2,"RENT",55000,25,"0-2","13.5+"
"24995",0,4000,17.39,"E",3,"RENT",52600,27,"2-4","13.5+"
"24996",0,9300,11.83,"B",9,"MORTGAGE",90000,38,"8+","11-13.5"
"24997",0,2600,13.22,"C",3,"RENT",27000,21,"2-4","11-13.5"
"24998",0,3000,11.83,"B",1,"RENT",42000,27,"0-2","11-13.5"
"24999",0,2000,11.14,"B",2,"RENT",42000,36,"0-2","11-13.5"
"25000",0,4000,12.53,"B",2,"RENT",35004,28,"0-2","11-13.5"
"25001",0,3500,11.48,"B",13,"MORTGAGE",35000,22,"8+","11-13.5"
"25002",0,14000,16.7,"E",2,"MORTGAGE",70000,41,"0-2","13.5+"
"25003",0,3000,13.92,"C",2,"RENT",47208,21,"0-2","13.5+"
"25004",0,20000,17.04,"E",1,"RENT",1e+05,23,"0-2","13.5+"
"25005",0,12000,13.57,"C",5,"MORTGAGE",78000,39,"4-8","13.5+"
"25006",0,3000,7.74,"A",2,"RENT",64200,40,"0-2","0-8"
"25007",0,5000,12.18,"B",6,"MORTGAGE",72000,25,"4-8","11-13.5"
"25008",1,1000,13.57,"C",0,"RENT",12000,22,"0-2","13.5+"
"25009",0,20000,13.92,"C",15,"RENT",84000,25,"8+","13.5+"
"25010",0,14000,NA,"D",2,"RENT",75000,32,"0-2","Missing"
"25011",0,4800,12.53,"B",0,"OTHER",63200,23,"0-2","11-13.5"
"25012",0,7750,13.16,"C",4,"RENT",26000,21,"2-4","11-13.5"
